SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
CRAYONS, SM, 27-Mar-2026,26.0,26.5,27.05,23.6,23.65,24.2,25.05,112000,28.06,40,103000.0, 91.96,2026-03-27
CREATIVEYE, EQ, 27-Mar-2026,6.13,6.02,6.55,6.02,6.02,6.08,6.11,11597,0.71,113,7461.0, 64.34,2026-03-27
CREDITACC, EQ, 27-Mar-2026,1171.8,1164.0,1176.0,1152.9,1160.5,1167.2,1164.23,203838,2373.13,23853,109203.0, 53.57,2026-03-27
CREST, EQ, 27-Mar-2026,317.0,315.45,328.0,305.55,310.0,309.9,311.37,41011,127.69,433,37221.0, 90.76,2026-03-27
CRISIL, EQ, 27-Mar-2026,3968.1,3968.1,3980.0,3810.5,3815.1,3842.8,3897.9,93777,3655.33,22935,48148.0, 51.34,2026-03-27
CRIZAC, EQ, 27-Mar-2026,193.78,192.31,199.39,188.1,189.22,189.46,190.47,1316565,2507.72,12272,1002226.0, 76.12,2026-03-27
CROMPTON, EQ, 27-Mar-2026,242.55,240.75,241.9,231.5,232.0,232.3,234.55,2344761,5499.68,67123,1138863.0, 48.57,2026-03-27
CROWN, EQ, 27-Mar-2026,118.32,122.0,122.0,111.01,111.05,112.25,116.05,25615,29.73,490,15696.0, 61.28,2026-03-27
CSBBANK, EQ, 27-Mar-2026,363.5,362.0,364.95,352.0,353.5,353.75,355.9,431906,1537.17,16170,210438.0, 48.72,2026-03-27
CSLFINANCE, EQ, 27-Mar-2026,235.9,237.1,237.1,215.9,220.0,220.25,219.39,497512,1091.5,6494,380835.0, 76.55,2026-03-27
CSSL, SM, 27-Mar-2026,109.65,108.1,108.1,100.0,102.75,101.2,103.0,242000,249.26,72,230000.0, 95.04,2026-03-27
CTE, EQ, 27-Mar-2026,22.57,23.0,24.09,21.5,22.1,22.67,22.81,146837,33.49,962,97349.0, 66.30,2026-03-27
CUB, EQ, 27-Mar-2026,252.95,248.5,258.85,244.1,249.3,253.7,250.56,4523260,11333.69,80292,2595735.0, 57.39,2026-03-27
CUBEINVIT, IV, 27-Mar-2026,145.0,146.0,146.0,146.0,146.0,146.0,146.0,4400000,6424.0,42,4400000.0, 100.00,2026-03-27
CUBEXTUB, EQ, 27-Mar-2026,85.34,83.6,85.72,79.01,79.63,79.59,80.47,228197,183.64,2970,138010.0, 60.48,2026-03-27
CUDML, SM, 27-Mar-2026,93.7,97.5,97.5,85.0,85.0,85.0,92.67,26000,24.09,10,24000.0, 92.31,2026-03-27
CUMMINSIND, EQ, 27-Mar-2026,4738.6,4730.6,4734.0,4570.0,4664.1,4631.5,4628.97,4040019,187011.25,146420,3178026.0, 78.66,2026-03-27
CUPID, EQ, 27-Mar-2026,80.65,80.9,86.75,80.15,84.05,84.65,83.38,33938276,28296.1,70308,13798041.0, 40.66,2026-03-27
CURAA, BE, 27-Mar-2026,116.37,114.05,114.05,114.05,114.05,114.05,114.05,8,0.01,4,, -,2026-03-27
CURIS, SM, 27-Mar-2026,91.8,92.0,92.0,92.0,92.0,92.0,92.0,7000,6.44,6,7000.0, 100.00,2026-03-27
CURRENT, SM, 27-Mar-2026,126.35,115.05,115.05,110.5,110.5,110.5,113.52,4800,5.45,3,3200.0, 66.67,2026-03-27
CYBERMEDIA, EQ, 27-Mar-2026,13.13,14.0,14.0,12.0,12.61,12.39,12.51,12489,1.56,155,8868.0, 71.01,2026-03-27
CYBERTECH, EQ, 27-Mar-2026,106.0,105.8,110.79,100.26,102.0,103.13,106.79,112449,120.09,1675,65997.0, 58.69,2026-03-27
CYIENT, EQ, 27-Mar-2026,815.7,809.0,809.0,780.3,786.0,784.75,792.6,666594,5283.39,41547,371498.0, 55.73,2026-03-27
CYIENTDLM, EQ, 27-Mar-2026,294.6,290.0,298.7,271.5,277.0,278.9,281.12,2187659,6150.04,32679,1173675.0, 53.65,2026-03-27
DABUR, EQ, 27-Mar-2026,431.0,430.0,430.0,418.5,419.7,419.6,422.2,1692776,7146.87,34268,1029265.0, 60.80,2026-03-27
DALBHARAT, EQ, 27-Mar-2026,1884.0,1860.0,1874.4,1826.0,1850.0,1857.4,1852.58,224197,4153.42,19047,95806.0, 42.73,2026-03-27
DALMIASUG, EQ, 27-Mar-2026,330.55,330.85,349.95,322.6,344.0,345.45,341.33,722209,2465.09,16644,258646.0, 35.81,2026-03-27
DAMCAPITAL, EQ, 27-Mar-2026,135.28,134.87,134.87,127.53,131.5,131.3,129.68,1801118,2335.77,13296,1086005.0, 60.30,2026-03-27
DAMODARIND, EQ, 27-Mar-2026,22.36,21.75,22.49,21.0,22.0,21.73,21.52,38874,8.37,172,36083.0, 92.82,2026-03-27
DANGEE, EQ, 27-Mar-2026,2.93,2.99,2.99,2.61,2.69,2.64,2.75,172108,4.73,426,126089.0, 73.26,2026-03-27
DANISH, SM, 27-Mar-2026,618.4,616.2,630.0,581.0,585.0,584.3,594.89,86700,515.77,252,78900.0, 91.00,2026-03-27
DATAMATICS, EQ, 27-Mar-2026,714.45,713.0,713.0,670.0,675.0,674.65,682.72,137310,937.44,6975,78162.0, 56.92,2026-03-27
DATAPATTNS, EQ, 27-Mar-2026,3213.3,3195.0,3224.1,3136.6,3150.6,3153.0,3174.51,578749,18372.44,44358,185578.0, 32.07,2026-03-27
DAVANGERE, EQ, 27-Mar-2026,3.94,3.98,3.98,3.8,3.83,3.87,3.86,2998830,115.87,1895,1996961.0, 66.59,2026-03-27
DBCORP, EQ, 27-Mar-2026,201.55,201.9,203.0,193.42,194.03,194.73,196.69,136684,268.84,4717,90055.0, 65.89,2026-03-27
DBEIL, EQ, 27-Mar-2026,68.27,67.99,68.0,58.3,58.94,59.77,62.85,563729,354.3,5126,256733.0, 45.54,2026-03-27
DBL, EQ, 27-Mar-2026,405.45,407.6,414.0,382.05,389.85,386.15,387.53,462197,1791.17,16066,257157.0, 55.64,2026-03-27
DBOL, EQ, 27-Mar-2026,100.31,100.6,111.45,99.54,104.5,106.05,107.63,1508980,1624.16,14817,243037.0, 16.11,2026-03-27
DBREALTY, EQ, 27-Mar-2026,94.63,94.6,94.69,90.2,91.3,91.77,92.02,6441216,5927.33,44168,3621649.0, 56.23,2026-03-27
DBSTOCKBRO, EQ, 27-Mar-2026,25.45,25.02,27.0,24.5,25.1,25.1,25.39,15223,3.86,83,7818.0, 51.36,2026-03-27
DCAL, EQ, 27-Mar-2026,154.06,152.0,153.0,141.5,142.3,142.69,145.57,1151616,1676.36,14446,577571.0, 50.15,2026-03-27
DCBBANK, EQ, 27-Mar-2026,173.32,171.55,171.96,164.91,166.3,166.23,167.4,1067242,1786.55,15142,575651.0, 53.94,2026-03-27
DCCL, SM, 27-Mar-2026,35.3,35.0,35.75,35.0,35.0,35.1,35.16,30000,10.55,13,30000.0, 100.00,2026-03-27
DCG, SM, 27-Mar-2026,54.0,52.5,53.0,51.5,51.55,51.55,52.09,22800,11.88,15,22800.0, 100.00,2026-03-27
DCI, EQ, 27-Mar-2026,298.8,298.1,306.0,294.8,303.9,303.0,302.3,30149,91.14,1546,20032.0, 66.44,2026-03-27
DCM, EQ, 27-Mar-2026,58.9,58.5,59.4,55.15,58.01,57.71,57.17,33624,19.22,415,21882.0, 65.08,2026-03-27
DCMFINSERV, BE, 27-Mar-2026,5.72,5.45,5.6,5.44,5.44,5.44,5.46,27016,1.48,74,, -,2026-03-27
DCMNVL, EQ, 27-Mar-2026,103.68,103.39,104.0,98.05,99.5,100.17,101.3,20913,21.18,259,15189.0, 72.63,2026-03-27
DCMSHRIRAM, EQ, 27-Mar-2026,1119.7,1105.7,1123.0,1094.8,1112.0,1112.3,1112.25,49766,553.52,8967,30803.0, 61.90,2026-03-27
DCMSIL, BE, 27-Mar-2026,75.72,71.94,71.94,71.94,71.94,71.94,71.94,22121,15.91,106,, -,2026-03-27
DCMSRIND, EQ, 27-Mar-2026,32.66,32.7,34.28,32.08,33.46,33.4,32.93,238558,78.56,3283,143851.0, 60.30,2026-03-27
DCW, EQ, 27-Mar-2026,41.17,40.9,41.16,39.2,39.65,39.51,39.76,1911178,759.93,7569,1030874.0, 53.94,2026-03-27
DCXINDIA, EQ, 27-Mar-2026,170.46,169.2,169.2,162.2,163.25,163.97,164.24,2327223,3822.25,17195,716632.0, 30.79,2026-03-27
DDEVPLSTIK, EQ, 27-Mar-2026,222.6,221.0,221.0,204.0,204.85,205.0,209.11,314153,656.93,6180,202011.0, 64.30,2026-03-27
DECCANCE, EQ, 27-Mar-2026,620.4,615.0,619.95,568.0,571.1,576.15,591.72,65500,387.58,2322,39521.0, 60.34,2026-03-27
DECCANTRAN, SM, 27-Mar-2026,18.8,18.0,18.0,17.4,17.6,17.7,17.72,39600,7.02,28,38400.0, 96.97,2026-03-27
DEEDEV, EQ, 27-Mar-2026,278.15,274.5,285.35,267.0,280.0,278.65,278.12,1291217,3591.17,19697,348390.0, 26.98,2026-03-27
DEEM, SM, 27-Mar-2026,34.8,34.0,34.0,31.75,32.2,32.2,33.24,18000,5.98,15,18000.0, 100.00,2026-03-27
DEEPAKFERT, EQ, 27-Mar-2026,999.05,999.0,1007.7,945.0,948.5,950.55,975.47,826213,8059.5,38005,221261.0, 26.78,2026-03-27
DEEPAKNTR, EQ, 27-Mar-2026,1369.5,1369.5,1388.6,1328.8,1343.0,1345.8,1345.16,809673,10891.38,47703,548966.0, 67.80,2026-03-27
DEEPINDS, EQ, 27-Mar-2026,426.75,426.1,444.0,417.75,431.0,432.95,431.83,907735,3919.87,27394,228184.0, 25.14,2026-03-27
DEFENCE, EQ, 27-Mar-2026,62.79,63.1,63.1,60.73,61.89,61.09,61.27,217651,133.37,805,162359.0, 74.60,2026-03-27
DELAPLEX, SM, 27-Mar-2026,89.3,87.6,88.8,84.2,85.7,84.95,86.67,37200,32.24,42,30600.0, 82.26,2026-03-27
DELHIVERY, EQ, 27-Mar-2026,430.35,426.3,430.1,420.7,427.0,428.75,427.38,5301114,22656.08,55648,3312168.0, 62.48,2026-03-27
DELPHIFX, EQ, 27-Mar-2026,9.12,9.0,9.18,8.5,8.65,8.58,8.84,1140094,100.82,692,1018652.0, 89.35,2026-03-27
DELTACORP, EQ, 27-Mar-2026,53.68,53.4,57.7,50.5,54.3,55.42,52.98,4875240,2582.99,32655,2393375.0, 49.09,2026-03-27
DELTAMAGNT, EQ, 27-Mar-2026,52.32,52.5,53.9,48.3,50.95,50.25,50.78,25816,13.11,259,20210.0, 78.28,2026-03-27
DELTIC, SM, 27-Mar-2026,35.35,34.0,34.05,32.3,32.5,32.55,33.18,44000,14.6,31,40000.0, 90.91,2026-03-27
DEN, EQ, 27-Mar-2026,25.74,25.5,25.5,23.92,24.1,24.07,24.45,1881384,459.94,4518,1325288.0, 70.44,2026-03-27
DENEERS, ST, 27-Mar-2026,160.0,152.0,158.4,152.0,152.0,152.0,152.8,4800,7.33,8,3000.0, 62.50,2026-03-27
DENORA, EQ, 27-Mar-2026,707.25,695.8,710.5,690.0,690.0,692.1,697.26,11058,77.1,596,8118.0, 73.41,2026-03-27
DENTA, EQ, 27-Mar-2026,242.5,242.15,244.0,235.1,238.4,236.3,237.81,209180,497.45,5162,94194.0, 45.03,2026-03-27
DENTALKART, SM, 27-Mar-2026,358.15,360.0,368.0,341.1,350.0,351.65,352.43,56500,199.13,143,39500.0, 69.91,2026-03-27
DEVIT, EQ, 27-Mar-2026,26.67,26.22,27.48,24.4,24.9,25.14,25.75,157140,40.47,3108,84858.0, 54.00,2026-03-27
DEVX, EQ, 27-Mar-2026,35.77,36.4,36.4,33.1,33.5,33.35,34.29,404878,138.83,1646,278760.0, 68.85,2026-03-27
DEVYANI, EQ, 27-Mar-2026,102.0,101.4,102.07,98.17,99.4,99.56,98.75,10138995,10012.04,38100,8123612.0, 80.12,2026-03-27
DGCONTENT, EQ, 27-Mar-2026,23.51,23.0,23.96,22.05,22.5,23.26,22.63,18347,4.15,264,10557.0, 57.54,2026-03-27
DHAMPURSUG, EQ, 27-Mar-2026,123.74,123.0,135.95,121.5,133.35,133.57,130.68,2680636,3503.04,32008,719952.0, 26.86,2026-03-27
DHANBANK, EQ, 27-Mar-2026,21.62,21.06,21.95,20.85,20.9,20.99,21.23,1720886,365.36,3986,1027485.0, 59.71,2026-03-27
DHANLAXMI, SM, 27-Mar-2026,23.0,23.0,23.0,22.0,22.2,22.3,22.36,70000,15.66,21,70000.0, 100.00,2026-03-27
DHANUKA, EQ, 27-Mar-2026,955.4,955.4,978.5,926.4,933.5,936.1,942.81,124889,1177.47,10045,73731.0, 59.04,2026-03-27
DHARAN, BZ, 27-Mar-2026,0.13,0.13,0.14,0.12,0.14,0.12,0.13,55653096,71.32,2918,, -,2026-03-27
DHARARAIL, SM, 27-Mar-2026,104.9,103.95,103.95,97.55,97.8,97.95,98.22,69000,67.77,20,68000.0, 98.55,2026-03-27
DHARIWAL, ST, 27-Mar-2026,45.3,45.3,46.4,43.05,46.4,44.8,44.33,768000,340.46,88,729000.0, 94.92,2026-03-27
DHARMAJ, EQ, 27-Mar-2026,239.8,236.2,237.67,228.81,230.1,230.05,232.21,111187,258.18,2952,68610.0, 61.71,2026-03-27
DHRUV, EQ, 27-Mar-2026,30.17,30.0,30.6,27.16,27.2,27.43,28.53,69737,19.9,597,49170.0, 70.51,2026-03-27
DHUNINV, EQ, 27-Mar-2026,743.55,765.0,765.0,674.0,690.0,681.45,697.04,9554,66.6,810,7144.0, 74.77,2026-03-27
DIACABS, EQ, 27-Mar-2026,128.04,126.5,129.27,122.41,123.01,122.95,125.65,1682397,2113.98,8331,1055045.0, 62.71,2026-03-27
DIAMINESQ, EQ, 27-Mar-2026,216.7,219.0,248.11,215.21,232.0,231.48,229.75,108459,249.19,3243,50037.0, 46.13,2026-03-27
DIAMONDYD, EQ, 27-Mar-2026,905.8,896.8,943.5,858.9,935.1,931.8,898.4,380650,3419.76,5456,317829.0, 83.50,2026-03-27
DICIND, EQ, 27-Mar-2026,509.35,501.7,506.9,490.6,490.6,490.65,492.32,273,1.34,24,234.0, 85.71,2026-03-27
DIFFNKG, EQ, 27-Mar-2026,267.3,268.6,268.6,256.0,256.0,262.15,264.21,90016,237.83,1876,57253.0, 63.60,2026-03-27
DIGIDRIVE, EQ, 27-Mar-2026,19.33,19.49,19.49,16.1,16.7,16.93,17.7,157294,27.84,937,132722.0, 84.38,2026-03-27
DIGIKORE, SM, 27-Mar-2026,78.85,76.0,78.5,64.95,65.0,72.95,75.3,150800,113.56,194,78000.0, 51.72,2026-03-27
DIGISPICE, EQ, 27-Mar-2026,16.78,16.32,16.98,16.03,16.4,16.59,16.66,365955,60.97,1086,261725.0, 71.52,2026-03-27
DIGITIDE, EQ, 27-Mar-2026,82.1,81.07,82.4,76.12,78.0,76.93,78.48,1145475,899.0,15127,601725.0, 52.53,2026-03-27
DIGJAMLMTD, EQ, 27-Mar-2026,40.14,42.0,42.0,36.22,36.22,37.19,37.65,11112,4.18,259,9017.0, 81.15,2026-03-27
DIRL, SM, 27-Mar-2026,9.8,9.8,10.25,9.6,10.25,10.25,9.67,204000,19.73,4,204000.0, 100.00,2026-03-27
DISHTV, EQ, 27-Mar-2026,2.17,2.22,2.22,2.03,2.04,2.04,2.08,11495538,238.65,3700,9609345.0, 83.59,2026-03-27
DIVGIITTS, EQ, 27-Mar-2026,697.65,700.0,709.8,665.0,673.0,674.75,690.63,38316,264.62,2643,10985.0, 28.67,2026-03-27
DIVIDEND, EQ, 27-Mar-2026,34.14,34.24,34.24,33.84,33.88,33.9,33.93,14893,5.05,145,14165.0, 95.11,2026-03-27
DIVINEHIRA, ST, 27-Mar-2026,248.9,258.0,261.0,236.5,254.45,254.45,247.5,19200,47.52,12,9600.0, 50.00,2026-03-27
DIVISLAB, EQ, 27-Mar-2026,6014.5,6011.5,6060.0,5935.0,6045.0,5997.5,6006.04,540647,32471.48,59116,368324.0, 68.13,2026-03-27
DIVOPPBEES, EQ, 27-Mar-2026,76.61,78.91,78.91,73.62,74.34,74.93,74.86,1553625,1163.08,2151,56763.0, 3.65,2026-03-27
DIVYADHAN, SM, 27-Mar-2026,21.2,20.7,20.7,20.15,20.15,20.15,20.29,10000,2.03,5,10000.0, 100.00,2026-03-27
DIXON, EQ, 27-Mar-2026,10415.0,10301.0,10310.0,9999.0,10001.0,10019.0,10121.49,572310,57926.31,75662,158073.0, 27.62,2026-03-27
DJML, BE, 27-Mar-2026,83.98,83.5,85.7,79.79,80.9,80.03,81.32,13665,11.11,128,, -,2026-03-27
DKEGL, SM, 27-Mar-2026,73.75,70.0,70.0,70.0,70.0,70.0,70.0,1500,1.05,1,1500.0, 100.00,2026-03-27
DLF, EQ, 27-Mar-2026,534.35,527.0,530.75,520.0,522.1,523.0,524.99,7748625,40679.15,117006,4341708.0, 56.03,2026-03-27
DLINKINDIA, EQ, 27-Mar-2026,407.05,404.95,404.95,386.1,391.0,390.05,392.35,143092,561.43,3518,83689.0, 58.49,2026-03-27
DMART, EQ, 27-Mar-2026,3910.8,3900.0,3940.0,3865.5,3915.0,3903.2,3911.11,1548765,60573.88,74581,977086.0, 63.09,2026-03-27
DMCC, EQ, 27-Mar-2026,220.23,220.23,220.23,204.4,205.5,205.74,209.82,50277,105.49,1570,32477.0, 64.60,2026-03-27
DNAMEDIA, EQ, 27-Mar-2026,2.79,2.9,2.96,2.51,2.71,2.63,2.76,90126,2.49,352,66934.0, 74.27,2026-03-27
DODLA, EQ, 27-Mar-2026,1048.2,1048.2,1048.2,992.1,997.0,1000.1,1002.51,145238,1456.03,10872,85638.0, 58.96,2026-03-27
DOLATALGO, EQ, 27-Mar-2026,71.14,70.9,71.01,66.52,66.52,66.85,67.99,461664,313.88,4510,255269.0, 55.29,2026-03-27
DOLLAR, EQ, 27-Mar-2026,247.95,247.9,247.9,230.0,231.0,231.25,236.18,160933,380.1,4079,109522.0, 68.05,2026-03-27
DOLLEX, SM, 27-Mar-2026,29.25,27.0,30.8,26.0,28.95,28.95,27.47,48000,13.19,12,36000.0, 75.00,2026-03-27
DOLPHIN, EQ, 27-Mar-2026,403.85,400.9,401.9,381.6,390.95,394.0,390.6,67014,261.76,3671,22738.0, 33.93,2026-03-27
DOMS, EQ, 27-Mar-2026,2337.6,2320.0,2321.9,2206.2,2243.3,2244.4,2275.96,85130,1937.52,13883,17883.0, 21.01,2026-03-27
DONEAR, EQ, 27-Mar-2026,83.7,83.7,83.7,79.5,81.0,80.99,81.09,77945,63.2,1094,62454.0, 80.13,2026-03-27
DPABHUSHAN, EQ, 27-Mar-2026,998.3,998.3,1065.4,947.2,960.0,965.4,992.45,47532,471.73,4228,19208.0, 40.41,2026-03-27
DPEL, SM, 27-Mar-2026,418.4,430.0,435.0,425.0,425.1,425.85,427.39,48000,205.15,80,36500.0, 76.04,2026-03-27
DPSCLTD, EQ, 27-Mar-2026,7.95,8.19,8.19,7.1,7.4,7.19,7.41,393879,29.18,1597,257012.0, 65.25,2026-03-27
DPWIRES, EQ, 27-Mar-2026,143.56,144.99,144.99,129.25,129.25,133.42,138.4,44130,61.08,750,35663.0, 80.81,2026-03-27
DRCSYSTEMS, EQ, 27-Mar-2026,13.13,13.13,14.68,11.66,14.0,13.63,12.68,286235,36.31,1577,171066.0, 59.76,2026-03-27
DREAMFOLKS, EQ, 27-Mar-2026,68.43,69.0,69.0,61.55,62.14,62.19,63.85,509842,325.54,5542,240600.0, 47.19,2026-03-27
DREDGECORP, EQ, 27-Mar-2026,855.8,854.05,855.9,808.05,810.95,815.05,829.11,141304,1171.57,8602,66884.0, 47.33,2026-03-27
DRONE, SM, 27-Mar-2026,42.5,42.45,42.45,39.0,39.0,39.65,40.8,101500,41.41,137,82000.0, 80.79,2026-03-27
DRREDDY, EQ, 27-Mar-2026,1300.7,1297.0,1302.9,1278.2,1281.1,1281.7,1288.43,2165113,27895.95,87336,1365355.0, 63.06,2026-03-27
DSFCL, EQ, 27-Mar-2026,20.02,20.49,20.5,19.1,19.13,19.19,19.68,144675,28.47,838,118113.0, 81.64,2026-03-27
DSSL, EQ, 27-Mar-2026,885.7,885.65,886.6,854.0,855.0,855.7,863.04,37590,324.42,2401,24248.0, 64.51,2026-03-27
DTIL, EQ, 27-Mar-2026,121.47,121.47,122.01,114.0,115.0,115.44,117.81,9011,10.62,308,7677.0, 85.20,2026-03-27
DTL, SM, 27-Mar-2026,106.0,95.0,96.0,92.0,93.0,93.3,94.84,30000,28.45,14,27600.0, 92.00,2026-03-27
DUCOL, SM, 27-Mar-2026,98.45,90.0,106.0,90.0,94.0,94.6,97.91,123200,120.62,103,92800.0, 75.32,2026-03-27
DUCON, EQ, 27-Mar-2026,2.8,2.8,2.86,2.45,2.55,2.51,2.61,1561952,40.82,1445,1234943.0, 79.06,2026-03-27
DUGLOBAL, SM, 27-Mar-2026,33.45,30.6,32.2,30.0,30.0,30.0,30.89,60000,18.53,22,42500.0, 70.83,2026-03-27
DURLAX, SM, 27-Mar-2026,48.35,48.95,48.95,47.5,48.25,48.05,48.04,34000,16.33,16,24000.0, 70.59,2026-03-27
DVL, EQ, 27-Mar-2026,202.84,203.83,203.83,192.0,195.35,194.11,196.15,87883,172.38,1278,68507.0, 77.95,2026-03-27
DWARKESH, EQ, 27-Mar-2026,40.89,40.83,42.5,39.73,42.2,42.05,41.41,3925292,1625.44,18343,1475272.0, 37.58,2026-03-27
DYCL, EQ, 27-Mar-2026,262.7,262.0,262.35,249.5,250.6,251.35,252.41,254519,642.43,5756,162968.0, 64.03,2026-03-27
DYNAMATECH, EQ, 27-Mar-2026,9565.0,9565.0,9574.0,8970.0,9020.0,9063.0,9194.03,31453,2891.8,10519,13115.0, 41.70,2026-03-27
DYNAMIC, SM, 27-Mar-2026,97.15,95.0,102.9,92.5,92.5,94.1,100.09,35000,35.03,57,27000.0, 77.14,2026-03-27
DYNPRO, EQ, 27-Mar-2026,220.04,220.0,220.0,201.0,201.0,203.53,205.39,63064,129.53,1909,44679.0, 70.85,2026-03-27
E2E, BE, 27-Mar-2026,2247.8,2240.0,2240.0,2135.5,2135.5,2135.5,2159.43,74558,1610.03,4635,, -,2026-03-27
E2ERAIL, SM, 27-Mar-2026,195.75,191.05,192.5,186.0,188.0,188.95,188.89,31200,58.93,28,20800.0, 66.67,2026-03-27
EASEMYTRIP, EQ, 27-Mar-2026,6.68,6.64,6.64,6.16,6.21,6.2,6.34,36768107,2331.71,26036,18533973.0, 50.41,2026-03-27
EBANKNIFTY, EQ, 27-Mar-2026,54.07,54.34,54.8,52.7,52.7,52.77,52.96,2682,1.42,55,2647.0, 98.70,2026-03-27
EBBETF0430, EQ, 27-Mar-2026,1562.25,1609.12,1609.12,1552.62,1554.9,1554.84,1557.93,8671,135.09,476,6746.0, 77.80,2026-03-27
EBBETF0431, EQ, 27-Mar-2026,1387.92,1398.0,1398.0,1381.01,1381.4,1382.0,1383.27,15273,211.27,208,13234.0, 86.65,2026-03-27
EBBETF0433, EQ, 27-Mar-2026,1263.1,1261.0,1271.09,1252.52,1260.22,1266.89,1266.02,11499,145.58,182,9435.0, 82.05,2026-03-27
EBGNG, EQ, 27-Mar-2026,384.2,381.5,388.55,368.4,371.95,370.55,376.61,211595,796.9,6444,104727.0, 49.49,2026-03-27
ECAPINSURE, EQ, 27-Mar-2026,22.24,22.19,22.2,21.66,22.2,21.89,21.81,189687,41.37,438,27354.0, 14.42,2026-03-27
ECLERX, EQ, 27-Mar-2026,1495.6,1475.9,1485.7,1419.6,1470.0,1462.8,1452.98,381117,5537.55,44595,180639.0, 47.40,2026-03-27
ECOLINE, SM, 27-Mar-2026,124.25,122.05,122.5,118.3,119.95,120.95,121.21,127000,153.93,23,119000.0, 93.70,2026-03-27
ECOSMOBLTY, EQ, 27-Mar-2026,118.71,118.01,118.01,108.03,113.99,113.63,111.01,1411956,1567.39,14250,836237.0, 59.23,2026-03-27
EDELWEISS, EQ, 27-Mar-2026,107.01,106.09,106.09,102.9,103.5,104.0,104.07,5340444,5557.58,40425,2561110.0, 47.96,2026-03-27
EEPL, SM, 27-Mar-2026,116.4,114.0,118.0,106.1,107.1,108.55,112.17,92000,103.2,74,63000.0, 68.48,2026-03-27
EFACTOR, SM, 27-Mar-2026,178.5,178.0,178.0,166.0,168.1,170.7,173.94,78000,135.68,44,76000.0, 97.44,2026-03-27
EFCIL, EQ, 27-Mar-2026,191.99,191.8,191.8,179.29,180.96,182.94,183.42,1650971,3028.27,13895,1088820.0, 65.95,2026-03-27
EFFWA, SM, 27-Mar-2026,196.45,194.25,194.25,180.0,180.0,182.45,187.8,55200,103.67,75,42800.0, 77.54,2026-03-27
EFORCE, SM, 27-Mar-2026,19.2,18.1,19.0,17.3,17.5,17.8,17.8,73200,13.03,56,58800.0, 80.33,2026-03-27
EGOLD, EQ, 27-Mar-2026,143.95,141.75,143.0,139.8,142.1,142.35,142.06,150978,214.48,1015,107375.0, 71.12,2026-03-27
EICHERMOT, EQ, 27-Mar-2026,6992.5,6915.0,6916.5,6742.0,6799.0,6811.5,6820.74,533428,36383.74,85308,295607.0, 55.42,2026-03-27
EIDPARRY, EQ, 27-Mar-2026,808.3,805.9,816.4,781.6,789.8,795.45,794.18,305109,2423.1,26726,141549.0, 46.39,2026-03-27
EIEL, EQ, 27-Mar-2026,146.69,146.0,146.5,137.4,138.52,138.0,140.86,1619393,2281.07,21621,798488.0, 49.31,2026-03-27
EIFFL, EQ, 27-Mar-2026,220.33,218.0,226.01,214.75,219.9,216.73,216.9,47310,102.61,2076,35650.0, 75.35,2026-03-27
EIHAHOTELS, EQ, 27-Mar-2026,295.15,295.95,295.95,281.0,283.45,282.65,286.1,47868,136.95,1552,31932.0, 66.71,2026-03-27
EIHOTEL, EQ, 27-Mar-2026,299.55,297.5,299.1,282.7,284.0,284.3,287.83,503495,1449.22,18103,265529.0, 52.74,2026-03-27
EIMCOELECO, EQ, 27-Mar-2026,1557.7,1545.0,1549.8,1512.7,1516.1,1525.0,1527.6,28509,435.5,2351,18600.0, 65.24,2026-03-27
EKC, EQ, 27-Mar-2026,103.17,102.39,103.0,97.25,98.0,98.92,99.79,536371,535.26,4140,292485.0, 54.53,2026-03-27
ELDEHSG, EQ, 27-Mar-2026,789.9,820.0,824.0,776.7,812.25,810.8,809.54,604,4.89,65,431.0, 71.36,2026-03-27
ELECON, EQ, 27-Mar-2026,387.25,386.0,386.75,370.1,370.55,372.3,373.43,525878,1963.77,20039,299356.0, 56.92,2026-03-27
ELECTCAST, EQ, 27-Mar-2026,77.43,77.4,81.0,76.15,80.6,80.24,79.08,7619942,6025.9,30506,4183589.0, 54.90,2026-03-27
ELECTHERM, EQ, 27-Mar-2026,596.0,592.1,595.6,555.0,581.0,567.1,568.89,69247,393.94,2469,39819.0, 57.50,2026-03-27
ELGIEQUIP, EQ, 27-Mar-2026,487.35,484.9,486.85,471.8,472.0,473.4,477.99,323028,1544.05,16945,202514.0, 62.69,2026-03-27
ELGIRUBCO, EQ, 27-Mar-2026,37.63,37.63,37.7,36.0,36.6,36.54,36.67,56494,20.72,640,31209.0, 55.24,2026-03-27
ELGNZ, SM, 27-Mar-2026,63.3,61.0,61.0,58.2,59.35,59.0,59.17,141000,83.43,107,109000.0, 77.30,2026-03-27
ELIN, EQ, 27-Mar-2026,108.49,108.5,108.66,99.17,99.5,99.6,102.16,339160,346.49,3916,191078.0, 56.34,2026-03-27
ELIQUID, EQ, 27-Mar-2026,1023.84,1024.25,1024.27,1024.25,1024.27,1024.27,1024.25,1030,10.55,4,1030.0, 100.00,2026-03-27
